idhspid,bidx,country_str,dhs_code,kidbirthmo,kidbirthyr,precip_12m,z_precip_12m,n_months_matched,n_years_avg
        34002884161  2,1,HN,14,7,2009,103.2594373577408,-.361640688367969,12,15
        34002884191  3,1,HN,14,11,2009,133.8151840129536,.2769949940425834,12,15
        34002884201  2,1,HN,14,1,2011,127.6796353544888,.3066418207363634,12,15
        34002885 11  2,1,HN,14,5,2008,133.5649639697409,-.0378389907374787,12,15
        34002885 21  4,1,HN,14,12,2010,127.3198701305234,.2705950369637756,12,15
        34002885 31  2,1,HN,14,12,2010,127.3198701305235,.2705950369637756,12,15
        34002885 71  2,1,HN,14,1,2009,108.6325528792675,-.466235229923021,12,15
        34002885 91  2,1,HN,14,4,2009,108.3865447734968,-.5066559553456284,12,15
        34002885141  2,1,HN,14,5,2011,128.0518112696924,.1314058555016007,12,15
        34002885141  2,2,HN,14,7,2008,141.8328978089572,.0365551936787003,12,15
        34002885171  2,1,HN,14,8,2008,126.414329609379,-.291317909986659,12,15
        34002886 11  2,1,HN,14,10,2011,120.1950963026904,.0294924424652944,12,15
        34002886 51  2,1,HN,14,9,2007,130.1810032619069,.1529660506904798,12,15
        34002886 61  3,1,HN,14,8,2010,129.7504998944846,.2965393549689837,12,15
        34002886 61  3,2,HN,14,9,2008,123.3289916182496,-.3408385614896075,12,15
        34002886 81  2,1,HN,14,11,2008,101.2714190758324,-.9712443961392441,12,15
        34002886101  6,1,HN,14,5,2010,129.9975618457749,.3401432298045333,12,15
        34002886101  6,2,HN,14,10,2008,114.6611999836439,-.5507742802792838,12,15
        34002886141  1,1,HN,14,10,2010,122.213046203589,.1288647598168673,12,15
        34002886151  2,1,HN,14,9,2010,127.9716476406328,.2673694744937493,12,15
        34002886151  2,2,HN,14,8,2008,126.4143296093791,-.291317909986659,12,15
        34002886171  2,1,HN,14,8,2008,126.414329609379,-.2913179099866588,12,15
        34002886191  2,1,HN,14,5,2009,111.0566900124157,-.3095715156634063,12,15
        34002886191  2,2,HN,14,3,2008,136.0728578533031,.2410625889753902,12,15
        34002886201  2,1,HN,14,12,2007,136.6612653769137,.3420644248697083,12,15
        34002887 31  2,1,HN,14,7,2009,103.2594373577408,-.361640688367969,12,15
        34002887 41  4,1,HN,14,3,2009,108.3550465556186,-.5133833049987374,12,15
        34002887 61  2,1,HN,14,1,2012,118.2959613539198,-.0023637872823501,12,15
        34002887131  2,1,HN,14,1,2010,128.0311264363536,-.0833970531172187,12,15
        34002887141  2,1,HN,14,3,2008,136.072857853303,.2410625889753902,12,15
        34002887151  2,1,HN,14,6,2011,137.8195852436616,.3640823339053514,12,15
        34002887161  2,1,HN,14,11,2010,126.7650957533425,.2353333865236876,12,15
        34002887171  2,1,HN,14,8,2007,138.5263551369368,.2879606605951266,12,15
        34002888 31  2,1,HN,14,9,2010,127.9716476406328,.2673694744937493,12,15
        34002888 51  2,1,HN,14,5,2009,111.0566900124157,-.3095715156634063,12,15
        34002888 61  4,1,HN,14,1,2011,127.6796353544887,.3066418207363634,12,15
        34002888 71  2,1,HN,14,8,2009,112.2830636842737,-.2099707365716633,12,15
        34002888 71  2,2,HN,14,7,2007,119.6635473851851,-.1715269160605552,12,15
        34002888 91  5,1,HN,14,5,2010,129.9975618457749,.3401432298045333,12,15
        34002888101  2,1,HN,14,6,2010,125.8119507500532,.260417093958055,12,15
        34002888111  2,1,HN,14,2,2008,135.8589401951249,.2046661287161207,12,15
        34002888171  2,1,HN,14,5,2010,129.9975618457748,.3401432298045334,12,15
        34002888201  1,1,HN,14,7,2008,141.8328978089572,.0365551936787003,12,15
        34002889 31  2,1,HN,14,10,2010,122.2130462035889,.1288647598168673,12,15
        34002889 41  2,1,HN,14,7,2011,131.2567505508813,.2863976735587398,12,15
        34002889 41  2,2,HN,14,3,2009,108.3550465556186,-.5133833049987374,12,15
        34002889 51  2,1,HN,14,5,2009,111.0566900124157,-.3095715156634062,12,15
        34002889 71  2,1,HN,14,7,2010,131.3728645476294,.3268363623692805,12,15
        34002889 71  2,2,HN,14,9,2007,130.1810032619069,.1529660506904798,12,15
        34002889 81  5,1,HN,14,12,2010,127.3198701305234,.2705950369637757,12,15
        34002889 91  1,1,HN,14,9,2009,118.6169606206492,-.1078406565600543,12,15
        34002889171  1,1,HN,14,9,2010,127.9716476406328,.2673694744937493,12,15
        34002889171  1,2,HN,14,11,2007,137.1251776101964,.3753456169326527,12,15
        34002889181  2,1,HN,14,6,2011,137.8195852436616,.3640823339053513,12,15
        34002889181  2,2,HN,14,9,2007,130.1810032619069,.1529660506904798,12,15
        34002889201  2,1,HN,14,10,2008,114.6611999836438,-.5507742802792838,12,15
        3400289 11  2,1,HN,2,7,2011,165.9246842958742,.5219821999641044,12,15
        3400289 11  2,2,HN,2,5,2008,164.2964190324047,.0756890077253338,12,15
        3400289 51  3,1,HN,2,12,2008,140.3784240203431,-.6989587112088836,12,15
        3400289 81  4,1,HN,2,8,2010,158.9837310905001,.0654444138315233,12,15
        34002890 31  3,1,HN,14,2,2011,126.6864915703978,.1275372906435305,12,15
        34002890 31  3,2,HN,14,10,2007,124.6497231060557,.0157173584385544,12,15
        34002890 41  2,1,HN,14,12,2009,132.9945094631372,.2244681494116692,12,15
        34002890 41  2,2,HN,14,11,2007,137.1251776101964,.3753456169326526,12,15
        34002890 51  2,1,HN,14,10,2011,120.1950963026904,.0294924424652944,12,15
        34002890 91  2,1,HN,14,4,2012,120.420104113182,.3375304731494561,12,15
        34002890 91  2,2,HN,14,11,2008,101.2714190758325,-.971244396139244,12,15
        34002890101  2,1,HN,14,11,2010,126.7650957533424,.2353333865236875,12,15
        34002890111  2,1,HN,14,10,2009,132.7381545935933,.2524056185668543,12,15
        34002890121  2,1,HN,14,2,2008,135.8589401951249,.2046661287161207,12,15
        34002890141  2,1,HN,14,3,2011,125.8879141382,-.0060894431490962,12,15
        34002890151  1,1,HN,14,10,2007,124.6497231060557,.0157173584385545,12,15
        34002890181  2,1,HN,14,3,2011,125.8879141382001,-.0060894431490962,12,15
        34002890191  2,1,HN,14,11,2009,133.8151840129536,.2769949940425833,12,15
        34002890191  2,2,HN,14,10,2007,124.6497231060557,.0157173584385545,12,15
        34002891 41  2,1,HN,14,1,2010,128.0311264363536,-.0833970531172188,12,15
        34002891 71  2,1,HN,14,7,2010,131.3728645476294,.3268363623692805,12,15
        34002891 81  2,1,HN,14,10,2011,120.1950963026904,.0294924424652944,12,15
        34002891 81  5,1,HN,14,3,2012,118.2234274948032,-.0155318120843854,12,15
        3400289101  2,1,HN,2,8,2011,162.0147262688978,.4181913621566833,12,15
        3400289101  2,2,HN,2,2,2009,155.5068944958918,-.4348747129014668,12,15
        3400289111  3,1,HN,2,7,2010,159.8642853745045,.0875507931358926,12,15
        34002891121  2,1,HN,14,10,2009,132.7381545935933,.2524056185668543,12,15
        34002891141  2,1,HN,14,1,2010,128.0311264363536,-.0833970531172188,12,15
        34002891151  2,1,HN,14,2,2012,118.2668621762602,-.0071726231372823,12,15
        34002891161  2,1,HN,14,8,2011,124.5922964722845,.1548889723839044,12,15
        3400289131  2,1,HN,2,7,2011,165.9246842958742,.5219821999641046,12,15
        3400289151  2,1,HN,2,12,2008,140.3784240203431,-.6989587112088836,12,15
        3400289161  2,1,HN,2,11,2007,173.0176625255657,.3548053278820384,12,15
        3400289161 10,1,HN,2,1,2008,172.1280196121199,.4261443694530004,12,15
        3400289171  1,1,HN,2,9,2010,158.2473686420636,.0470761629785229,12,15
        3400289181  2,1,HN,2,11,2011,161.9249635659744,.2984662587520575,12,15
        3400289181  2,2,HN,2,3,2010,155.8279543445298,-.008362022155769,12,15
        34002892 41  2,1,HN,14,11,2008,101.2714190758324,-.9712443961392441,12,15
        3400289201  2,1,HN,2,11,2010,160.2016144278408,.029280390732574,12,15
        3400289201  2,2,HN,2,2,2009,155.5068944958918,-.4348747129014668,12,15
        34002892131  2,1,HN,14,9,2011,132.0296234698298,.2959920466106165,12,15
        34002892141  2,1,HN,14,9,2010,127.9716476406328,.2673694744937494,12,15
        34002893 11  2,1,HN,14,1,2012,118.2959613539198,-.0023637872823501,12,15
        34002893 11  2,2,HN,14,9,2007,130.1810032619069,.1529660506904797,12,15
        34002893 31  9,1,HN,14,10,2008,114.6611999836439,-.5507742802792838,12,15
        34002893 51  2,1,HN,14,5,2010,129.9975618457749,.3401432298045333,12,15
        34002893 61  6,1,HN,14,4,2009,108.3865447734968,-.5066559553456282,12,15
        34002893 71  9,1,HN,14,9,2010,127.9716476406328,.2673694744937494,12,15
        34002893181  2,1,HN,14,7,2011,131.2567505508813,.2863976735587397,12,15
        34002894 31  2,1,HN,14,3,2008,136.072857853303,.2410625889753902,12,15
        34002894 31  9,1,HN,14,4,2010,130.447131623006,.3704820728073472,12,15
        34002894 31  9,2,HN,14,6,2009,116.9299435537359,-.1946860712879639,12,15
        34002894 41  6,1,HN,14,3,2011,125.8879141382,-.0060894431490962,12,15
        34002894 71  1,1,HN,14,11,2010,126.7650957533425,.2353333865236875,12,15
        34002894 81  2,1,HN,14,5,2008,133.5649639697409,-.0378389907374788,12,15
        34002894121  1,1,HN,14,2,2011,126.6864915703978,.1275372906435305,12,15
        34002894141  2,1,HN,14,11,2008,101.2714190758325,-.971244396139244,12,15
        34002894151  3,1,HN,14,9,2011,132.0296234698297,.2959920466106165,12,15
        34002894161  2,1,HN,14,7,2008,141.8328978089573,.0365551936787002,12,15
        34002894171  2,1,HN,14,1,2008,137.0054723876965,.4190303401503024,12,15
        34002894171  2,2,HN,14,1,2008,137.0054723876965,.4190303401503024,12,15
        34002894201  2,1,HN,14,2,2012,118.2668621762602,-.0071726231372823,12,15
        34002894201  2,2,HN,14,2,2010,129.1937176423703,.1319425636208419,12,15
        34002895 21  5,1,HN,14,4,2009,108.3865447734967,-.5066559553456281,12,15
        34002895 31  2,1,HN,14,3,2010,129.0107363730636,.101581608999969,12,15
        34002895 51  2,1,HN,14,2,2010,129.1937176423703,.1319425636208418,12,15
        34002895 51  2,2,HN,14,6,2007,118.7263988068768,-.1823974590193366,12,15
        34002895 71  2,1,HN,14,6,2011,137.8195852436616,.3640823339053513,12,15
        34002895 71  2,2,HN,14,7,2008,141.8328978089572,.0365551936787002,12,15
        34002895 91  2,1,HN,14,4,2009,108.3865447734967,-.5066559553456282,12,15
        34002895101  6,1,HN,14,2,2012,118.2668621762602,-.0071726231372823,12,15
        34002895121  2,1,HN,14,4,2011,125.2997029372187,-.1056058349095129,12,15
        34002895142  2,1,HN,14,5,2011,128.0518112696924,.1314058555016007,12,15
        34002895143  2,1,HN,14,1,2012,118.2959613539198,-.0023637872823501,12,15
        34002895151  2,1,HN,14,9,2011,132.0296234698297,.2959920466106165,12,15
        34002895151  2,2,HN,14,6,2007,118.7263988068768,-.1823974590193367,12,15
        34002895161  2,1,HN,14,5,2010,129.9975618457749,.3401432298045333,12,15
        34002895171  2,1,HN,14,5,2012,117.3205697676491,-.009603017073313,12,15
        34002895171  2,2,HN,14,9,2008,123.3289916182496,-.3408385614896075,12,15
        34002896 31  2,1,HN,14,1,2010,128.0311264363536,-.0833970531172188,12,15
        34002896 61  2,1,HN,14,3,2008,136.0728578533031,.2410625889753903,12,15
        34002896 81  6,1,HN,14,2,2010,129.1937176423703,.1319425636208419,12,15
        34002896101  2,1,HN,14,11,2007,137.1251776101964,.3753456169326527,12,15
        34002896121  2,1,HN,14,5,2009,111.0566900124157,-.3095715156634062,12,15
        34002896131  2,1,HN,14,11,2011,120.1964506740348,.0295232587157279,12,15
        34002896161  2,1,HN,14,3,2012,118.2234274948032,-.0155318120843853,12,15
        34002897 31  1,1,HN,14,10,2008,114.6611999836438,-.5507742802792837,12,15
        34002897 41  2,1,HN,14,4,2012,120.420104113182,.3375304731494562,12,15
        34002897 51  4,1,HN,14,12,2011,117.7041591618227,-.1292393697463537,12,15
        34002897 61  2,1,HN,14,11,2007,137.1251776101964,.3753456169326528,12,15
        34002897 71  2,1,HN,14,5,2008,133.5649639697409,-.0378389907374787,12,15
        34002897 81  2,1,HN,14,8,2007,138.5263551369368,.2879606605951268,12,15
        34002897101  5,1,HN,14,2,2012,118.2668621762602,-.0071726231372823,12,15
        34002897111  2,1,HN,14,8,2009,112.2830636842737,-.2099707365716633,12,15
        34002897111  2,2,HN,14,4,2008,134.8581266581866,.0555995314493666,12,15
        34002897121  2,1,HN,14,4,2012,120.420104113182,.3375304731494562,12,15
        34002897141  2,1,HN,14,5,2009,111.0566900124157,-.3095715156634062,12,15
        34002897171  2,1,HN,14,5,2011,128.0518112696924,.1314058555016007,12,15
        34002897171  2,2,HN,14,11,2007,137.1251776101964,.3753456169326527,12,15
        34002897181  2,1,HN,14,12,2010,127.3198701305234,.2705950369637756,12,15
        34002897191  2,1,HN,14,4,2011,125.2997029372188,-.1056058349095129,12,15
        34002898 11  2,1,HN,14,4,2011,125.2997029372188,-.1056058349095129,12,15
        34002898 51  1,1,HN,14,2,2010,129.1937176423703,.1319425636208419,12,15
        34002898 72  2,1,HN,14,8,2010,129.7504998944846,.2965393549689837,12,15
        34002898151  3,1,HN,14,11,2011,120.1964506740348,.0295232587157279,12,15
        34002898161  2,1,HN,14,8,2011,124.5922964722845,.1548889723839044,12,15
        34002898191  2,1,HN,14,8,2011,124.5922964722845,.1548889723839044,12,15
        34002899 21  2,1,HN,14,4,2012,120.420104113182,.3375304731494562,12,15
        34002899 31  2,1,HN,14,8,2008,126.4143296093791,-.291317909986659,12,15
        34002899 41  3,1,HN,14,2,2009,108.4841014822614,-.4912436545568228,12,15
        34002899 71  4,1,HN,14,8,2011,124.5922964722845,.1548889723839044,12,15
        34002899 81  2,1,HN,14,1,2008,137.0054723876965,.4190303401503024,12,15
        34002899 81  2,2,HN,14,1,2008,137.0054723876965,.4190303401503024,12,15
        34002899 92  2,1,HN,14,9,2011,132.0296234698298,.2959920466106165,12,15
        34002899101  2,1,HN,14,1,2008,137.0054723876965,.4190303401503025,12,15
        34002899121  3,1,HN,14,3,2009,108.3550465556186,-.5133833049987375,12,15
        34002899141  2,1,HN,14,11,2011,120.1964506740348,.0295232587157278,12,15
        34002899151  2,1,HN,14,6,2009,116.9299435537359,-.194686071287964,12,15
        34002899162  2,1,HN,14,7,2011,131.2567505508813,.2863976735587397,12,15
        34002899181  1,1,HN,14,11,2007,137.1251776101964,.3753456169326526,12,15
        34002899201  2,1,HN,14,10,2008,114.6611999836438,-.5507742802792838,12,15
        340029 21  2,1,HN,1,2,2012,136.9691953797066,.0889079870569346,12,15
        340029 61  4,1,HN,1,2,2009,141.4122628706718,-.249044878814811,12,15
        3400290 21  2,1,HN,2,3,2008,167.3410156110943,.2312055717438819,12,15
        3400290 31  2,1,HN,2,10,2011,161.2714993634128,.2882160875242189,12,15
        3400290 31  2,2,HN,2,9,2008,156.4489389007559,-.2383198913696092,12,15
        3400290 51  2,1,HN,2,9,2011,168.016326497918,.5771559755892165,12,15
        3400290 61  3,1,HN,2,6,2009,159.4464934207651,-.1984954346939646,12,15
        3400290 61  3,2,HN,2,5,2007,147.6745093527465,-.2704442208773653,12,15
        3400290 71  2,1,HN,2,11,2008,132.1978457656332,-.8701972663461278,12,15
        3400290 81  2,1,HN,2,7,2011,165.9246842958742,.5219821999641047,12,15
        34002900 11  9,1,HN,14,4,2012,120.420104113182,.3375304731494562,12,15
        34002900 31  2,1,HN,14,2,2008,135.8589401951249,.2046661287161207,12,15
        34002900101  1,1,HN,14,10,2008,114.6611999836439,-.5507742802792838,12,15
        34002900111  2,1,HN,14,4,2010,130.447131623006,.3704820728073473,12,15
        34002900161  5,1,HN,14,5,2008,133.5649639697409,-.0378389907374788,12,15
        34002900161  7,1,HN,14,12,2011,117.7041591618227,-.1292393697463538,12,15
        34002900201  5,1,HN,14,5,2009,111.0566900124157,-.3095715156634062,12,15
        34002900201  9,1,HN,14,7,2009,103.2594373577409,-.361640688367969,12,15
        34002901 31  2,1,HN,14,8,2011,124.5922964722845,.1548889723839044,12,15
        34002901 31  2,2,HN,14,7,2009,103.2594373577408,-.361640688367969,12,15
        34002901 51  2,1,HN,14,7,2010,131.3728645476294,.3268363623692804,12,15
        34002901 61  2,1,HN,14,8,2008,126.4143296093791,-.2913179099866588,12,15
        34002901 91  2,1,HN,14,1,2010,128.0311264363536,-.0833970531172188,12,15
        3400290101  2,1,HN,2,12,2011,148.1452282739866,.0332931161471446,12,15
        34002901101  4,1,HN,14,5,2011,128.0518112696924,.1314058555016007,12,15
        34002901101  4,2,HN,14,8,2007,138.5263551369368,.2879606605951267,12,15
        3400290111  4,1,HN,2,8,2010,158.9837310905001,.0654444138315233,12,15
        34002901111  2,1,HN,14,1,2009,108.6325528792675,-.4662352299230211,12,15
        34002901141  2,1,HN,14,7,2010,131.3728645476294,.3268363623692805,12,15
        34002901141  2,2,HN,14,1,2009,108.6325528792675,-.466235229923021,12,15
        34002901152  2,1,HN,14,11,2011,120.1964506740348,.0295232587157279,12,15
        34002901191  2,1,HN,14,12,2009,132.9945094631372,.2244681494116692,12,15
        3400290131  2,1,HN,2,5,2008,164.2964190324047,.0756890077253338,12,15
        3400290171  2,1,HN,2,7,2009,151.0002617510287,-.383468317599861,12,15
        3400290191  5,1,HN,2,4,2010,159.185104565759,.1421087201263711,12,15
